,local_unique_id,address,Country,lat,lng,coordinate_type,living_area,price,currency,title,type,offer_type,url
2011,278740572,"Komenského, Vítkov",CZ,49.77640529999999,17.7621861,point,64.0,1350000.0,CZK,Prodej bytu 3+1 64 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/3+1/vitkov-vitkov-komenskeho/278740572
2015,280337500,"Pod Vinicí, Pardubice - Zelené Předměstí",CZ,50.0278692320595,15.7808910441079,line,117.0,7058355.0,CZK,Prodej bytu 4+kk 117 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/4+kk/pardubice-zelene-predmesti-pod-vinici/280337500
2016,280219228,"Sněmovní, Praha 1 - Malá Strana",CZ,50.0895085702118,14.4038483436305,line,54.0,13650000.0,CZK,Prodej bytu 3+kk 54 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-mala-strana-snemovni/280219228
2018,280378972,"Červená Voda, okres Ústí nad Orlicí",CZ,50.006166,16.744564999999998,point,47.0,2290000.0,CZK,Prodej bytu 2+kk 47 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/2+kk/cervena-voda--/280378972
2019,280534108,"Sokolovská, Čelákovice",CZ,50.1601652683059,14.7436111192306,line,104.0,5980000.0,CZK,Prodej bytu 3+kk 104 m² (Mezonet),apartment,sale,https://www.sreality.cz/detail/prodej/byt/3+kk/celakovice-celakovice-sokolovska/280534108
2021,281665372,"Polská, Kladno - Kročehlavy",CZ,50.130495167887496,14.127058054535501,line,54.0,2690000.0,CZK,Prodej bytu 2+1 54 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/2+1/kladno-krocehlavy-polska/281665372
2022,282172508,"Pod Hostěrazem, Roudnice nad Labem",CZ,50.4195079260461,14.2764947295041,point,89.0,4190000.0,CZK,Prodej bytu 3+1 89 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/3+1/roudnice-nad-labem-roudnice-nad-labem-pod-hosterazem/282172508
2024,281907036,"Sportovců, Kladno",CZ,50.137421631902,14.083156308006101,line,65.0,3000000.0,CZK,Prodej bytu 3+1 65 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/3+1/kladno-kladno-sportovcu/281907036
2025,283094108,"Nad Lomnicí, Blatná",CZ,49.422706,13.885582000000001,point,79.0,1880000.0,CZK,Prodej bytu 3+1 79 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/3+1/blatna-blatna-nad-lomnici/283094108
2026,282406748,"U smaltovny, Praha 7 - Holešovice",CZ,50.102664000000004,14.435932000000001,line,85.0,8490000.0,CZK,Prodej bytu 3+1 85 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/3+1/praha-holesovice-u-smaltovny/282406748
2027,283172444,"Svahová, Karlovy Vary",CZ,50.2283692644108,12.8700214033692,line,125.0,14025000.0,CZK,Prodej bytu 4+kk 125 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/4+kk/karlovy-vary-karlovy-vary-svahova/283172444
2029,280821596,"Zábřeh, okres Šumperk",CZ,49.882601709492505,16.8722269860938,polygon,74.0,2350000.0,CZK,Prodej bytu 3+1 74 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/3+1/zabreh--/280821596
2030,283524956,"Lidická, Karlovy Vary - Drahovice",CZ,50.2328737745323,12.886468262881401,line,102.0,4500000.0,CZK,Prodej bytu 3+1 102 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/3+1/karlovy-vary-drahovice-lidicka/283524956
2031,283655772,"Benalmádena, Španělsko",CZ,36.596441,-4.526855,point,32.0,2507675.0,CZK,Prodej bytu 1+kk 32 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/1+kk/benalmadena--/283655772
2036,284888924,"U studánky, Praha 7 - Bubeneč",CZ,50.101508,14.424249,point,118.0,14650000.0,CZK,Prodej bytu 3+1 118 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/3+1/praha-bubenec-u-studanky/284888924
2048,286305372,"Neratovice, okres Mělník",CZ,50.2520342,14.5186946,point,40.0,2450000.0,CZK,Prodej bytu 2+kk 40 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/2+kk/neratovice-neratovice-/286305372
2049,286379612,"Rybářská, Plzeň - Jižní Předměstí",CZ,49.7495873240786,13.3658158735533,point,104.0,5110000.0,CZK,Prodej bytu 3+kk 104 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/3+kk/plzen-jizni-predmesti-rybarska/286379612
2050,286207580,"Ukrajinská, Ostrava - Poruba",CZ,49.8239484384731,18.1914529349613,line,54.0,1700000.0,CZK,Prodej bytu 2+1 54 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/2+1/ostrava-poruba-ukrajinska/286207580
2052,285785180,"Lannova tř., České Budějovice - České Budějovice 6",CZ,48.9744516915771,14.483293631712101,line,77.0,4700000.0,CZK,Prodej bytu 3+1 77 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/3+1/ceske-budejovice-ceske-budejovice-6-lannova-tr-/285785180
2055,286547804,"Školní, Rychnov u Jablonce nad Nisou",CZ,50.6858240472178,15.1502583881273,point,98.0,2500000.0,CZK,Prodej bytu 3+kk 98 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/3+kk/rychnov-u-jablonce-nad-nisou-rychnov-u-jablonce-nad-nisou-skolni/286547804
2058,286420828,"Pod Zahrádkami, Rosice",CZ,49.1802755585421,16.3905169814837,line,75.0,3990000.0,CZK,Prodej bytu 2+1 75 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/2+1/rosice-rosice-pod-zahradkami/286420828
2060,288791644,"Okrouhlá, Brno - Bohunice",CZ,49.1727446466,16.5726551205,point,90.0,4600000.0,CZK,Prodej bytu 4+1 90 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/4+1/brno-bohunice-okrouhla/288791644
2062,288898908,"Štěchovická, Praha 10 - Strašnice",CZ,50.0716400146484,14.5008096694946,point,87.0,7010905.0,CZK,Prodej bytu 3+kk 87 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-strasnice-stechovicka/288898908
2063,288677468,"Sluneční náměstí, Praha 5 - Stodůlky",CZ,50.0503,14.3421,point,140.0,10900000.0,CZK,Prodej bytu 4+1 140 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/4+1/praha-stodulky-slunecni-namesti/288677468
2066,289754716,"Rybářská, Plzeň - Jižní Předměstí",CZ,49.7495873240786,13.3658158735533,point,81.0,3840000.0,CZK,Prodej bytu 2+kk 81 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/2+kk/plzen-jizni-predmesti-rybarska/289754716
2068,289188956,"17. listopadu, Cheb",CZ,50.0700038594471,12.3634935783831,line,64.0,1880000.0,CZK,Prodej bytu 2+1 64 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/2+1/cheb-cheb-17--listopadu/289188956
2070,290233436,"Doležalova, Praha 9 - Černý Most",CZ,50.1023598,14.566101999999999,point,73.0,5498000.0,CZK,Prodej bytu 3+kk 73 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-cerny-most-dolezalova/290233436
2074,290930268,"Mezibranská, Praha 1 - Nové Město",CZ,50.0780760745,14.4292010194,point,162.0,19890000.0,CZK,Prodej bytu 4+1 162 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/4+1/praha-nove-mesto-mezibranska/290930268
2075,279920220,"Klášterec nad Ohří, okres Chomutov",CZ,50.3919,13.1801,polygon,93.0,1330000.0,CZK,Prodej bytu 4+1 93 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/4+1/klasterec-nad-ohri--/279920220
2076,290626652,"Padělky, Ždánice",CZ,49.0675786678635,17.024403464409097,line,53.0,1750000.0,CZK,Prodej bytu 2+1 53 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/2+1/zdanice-zdanice-padelky/290626652
2079,291266396,"Jateční, Karlovy Vary",CZ,50.234718227043295,12.8724367144841,line,79.0,4490000.0,CZK,Prodej bytu 2+kk 79 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/2+kk/karlovy-vary-karlovy-vary-jatecni/291266396
2082,290942812,"Pražská, Praha 10 - Hostivař",CZ,50.0590849973859,14.5190703871653,line,46.0,4590000.0,CZK,Prodej bytu 1+kk 46 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/1+kk/praha-hostivar-prazska/290942812
2083,292015708,"Primorsko (Приморско), Bulharsko",CZ,42.268379211425795,27.7532901763916,point,69.0,1861265.0,CZK,Prodej bytu 2+kk 69 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/2+kk/primorsko-----------------------/292015708
2087,292105820,"Unhošť, okres Kladno",CZ,50.086999999999996,14.135717000000001,point,47.0,3531000.0,CZK,Prodej bytu 2+kk 47 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/2+kk/unhost-unhost-/292105820
2089,292704092,"Dubaj (دبي), Spojené arabské emiráty",CZ,25.204739618969,55.270706433359095,point,75.0,5490000.0,CZK,Prodej bytu 2+1 75 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/2+1/dubaj-----------/292704092
2090,292896604,"Zvoncovitá, Praha 5 - Stodůlky",CZ,50.04488078038239,14.3361766398292,line,82.0,5150000.0,CZK,Prodej bytu 3+kk 82 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-stodulky-zvoncovita/292896604
2091,292863068,"Partyzánská, Prostějov",CZ,49.475584729241604,17.1131513001404,line,92.0,2300000.0,CZK,Prodej bytu 3+1 92 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/3+1/prostejov-prostejov-partyzanska/292863068
2099,284323676,"Jaroslava Průchy, Most",CZ,50.4997744541694,13.6436248728298,point,52.0,1075000.0,CZK,Prodej bytu 2+1 52 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/2+1/most-most-jaroslava-pruchy/284323676
2100,292408924,"Olomouc, okres Olomouc",CZ,49.593868693598786,17.2508705732619,polygon,143.0,7536440.0,CZK,Prodej bytu 4+kk 143 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/4+kk/olomouc--/292408924
2104,294129500,"Bezručova, Nový Jičín",CZ,49.5950713504733,18.01635446704789,line,79.0,2690000.0,CZK,Prodej bytu 4+1 79 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/4+1/novy-jicin-novy-jicin-bezrucova/294129500
2105,294399580,"Dr. E. Beneše, Neratovice",CZ,50.254696702792394,14.513478741295,line,78.0,2600000.0,CZK,Prodej bytu 3+1 78 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/3+1/neratovice-neratovice-dr--e--benese/294399580
2108,294412124,"Tylova, Karlovy Vary",CZ,50.219940867961206,12.8827616698998,line,284.0,24000000.0,CZK,Prodej bytu 6 pokojů a více 284 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/6-a-vice/karlovy-vary-karlovy-vary-tylova/294412124
2109,295124572,"Zeyerova, Karlovy Vary",CZ,50.229561,12.868889999999999,point,24.0,1499000.0,CZK,Prodej bytu 1+kk 24 m² (Podkrovní),apartment,sale,https://www.sreality.cz/detail/prodej/byt/1+kk/karlovy-vary-karlovy-vary-zeyerova/295124572
2112,295579228,"Kvítková, Zlín",CZ,49.2275041767,17.6763652849,point,74.0,4800000.0,CZK,Prodej bytu 2+1 74 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/2+1/zlin-zlin-kvitkova/295579228
2114,295611484,"M. J. Husa, Lipník nad Bečvou - Lipník nad Bečvou I-Město",CZ,49.5294185582386,17.5965043406081,line,77.0,1700000.0,CZK,Prodej bytu 3+1 77 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/3+1/lipnik-nad-becvou-lipnik-nad-becvou-i-mesto-m--j--husa/295611484
2115,295452252,"Jeremenkova, Praha 4 - Podolí",CZ,50.04328004051271,14.4272815748395,line,83.0,7800000.0,CZK,Prodej bytu 3+kk 83 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-podoli-jeremenkova/295452252
2118,296333148,"Družstevní, Soběslav - Soběslav III",CZ,49.2615549439276,14.7139399837061,line,61.0,1690000.0,CZK,Prodej bytu 2+1 61 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/2+1/sobeslav-sobeslav-iii-druzstevni/296333148
2119,296767324,"Maršovská, Teplice - Trnovany",CZ,50.6587164050685,13.845547865320695,point,84.0,1300000.0,CZK,Prodej bytu 4+1 84 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/4+1/teplice-trnovany-marsovska/296767324
2123,296655964,"Tomkova, Olomouc - Hejčín",CZ,49.604771327988004,17.2403091306417,line,57.0,3993210.0,CZK,Prodej bytu 2+1 57 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/2+1/olomouc-hejcin-tomkova/296655964
2125,296124252,"Práče, okres Znojmo",CZ,48.877037238742105,16.2011771112719,polygon,66.0,1690000.0,CZK,Prodej bytu 3+1 66 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/3+1/prace--/296124252
2133,298860892,"Stochovská, Praha 6 - Ruzyně",CZ,50.0834606313968,14.3128091010483,point,85.0,8300735.0,CZK,Prodej bytu 3+kk 85 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-ruzyne-stochovska/298860892
2137,300248668,"Svitákova, Praha - Stodůlky",CZ,50.0470602778,14.302664166700001,line,33.0,1239969.0,CZK,Prodej bytu 1+kk 33 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/1+kk/praha-stodulky-svitakova/300248668
2143,287436636,"Babice, okres Praha-východ",CZ,50.00798611135379,14.7158003458501,polygon,110.0,6398451.0,CZK,Prodej bytu 3+kk 110 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/3+kk/babice-babice-/287436636
2146,290193244,"S. K. Neumanna, Příbram - Příbram VII",CZ,49.677686116957396,13.992891882629998,point,39.0,1690000.0,CZK,Prodej bytu 1+1 39 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/1+1/pribram-pribram-vii-s--k--neumanna/290193244
2147,302022492,"Velenice, okres Nymburk",CZ,50.214363280684005,15.2263683901329,polygon,83.0,1590000.0,CZK,Prodej bytu 3+1 83 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/3+1/velenice-velenice-/302022492
2150,301608540,"Záhřebská, Praha 2 - Vinohrady",CZ,50.073287742725,14.4397895674928,point,36.0,4990000.0,CZK,Prodej bytu 1+kk 36 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/1+kk/praha-vinohrady-zahrebska/301608540
2154,302149212,"Třebízského, Mariánské Lázně",CZ,49.982586577286604,12.6981513766889,line,110.0,4400000.0,CZK,Prodej bytu 3+1 110 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/3+1/marianske-lazne-marianske-lazne-trebizskeho/302149212
2155,302448220,"Perucká, Praha 2 - Vinohrady",CZ,50.06918716430661,14.437591552734402,point,37.0,4806000.0,CZK,Prodej bytu 2+kk 37 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-vinohrady-perucka/302448220
2158,303189852,"Sluneční pobřeží (Слънчев бряг), Bulharsko",CZ,42.6892558637451,27.7060842630916,point,63.0,1084400.0,CZK,Prodej bytu 3+kk 63 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/3+kk/slunecni-pobrezi----------------------------/303189852
2165,304521052,"Na pomezí, Praha 5 - Košíře",CZ,50.0584565,14.3672021,point,44.0,6790000.0,CZK,Prodej bytu 2+kk 44 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-kosire-na-pomezi/304521052
2167,305217372,"Zavadilka, České Budějovice - České Budějovice 2",CZ,48.9905575,14.424007500000002,point,34.0,2490000.0,CZK,Prodej bytu 1+kk 34 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/1+kk/ceske-budejovice-ceske-budejovice-2-zavadilka/305217372
2168,291688284,"U Kopečku, Tuchoměřice",CZ,50.126130213126004,14.269978979262099,line,42.0,3590000.0,CZK,Prodej bytu 1+kk 42 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/1+kk/tuchomerice-tuchomerice-u-kopecku/291688284
2169,304631644,"Slavíkova, Praha 3 - Žižkov",CZ,50.0800772743443,14.4472086067449,line,130.0,16500000.0,CZK,Prodej bytu 4+1 130 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/4+1/praha-zizkov-slavikova/304631644
2170,305127260,"Na Výšině, Havlíčkův Brod",CZ,49.6173741514489,15.576353492447,line,63.0,2904720.0,CZK,Prodej bytu 3+kk 63 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/3+kk/havlickuv-brod-havlickuv-brod-na-vysine/305127260
2172,305626716,"Kubánské náměstí, Praha 10 - Vršovice",CZ,50.0712233847302,14.476836613143401,point,59.0,5300000.0,CZK,Prodej bytu 2+1 59 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/2+1/praha-vrsovice-kubanske-namesti/305626716
2174,305708892,"Rumburských hrdinů, Nový Bor - Arnultovice",CZ,50.76146611111,14.56223805555,point,74.0,1570000.0,CZK,Prodej bytu 3+1 74 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/3+1/novy-bor-arnultovice-rumburskych-hrdinu/305708892
2179,306916956,"Elišky Přemyslovny, Praha 5 - Zbraslav",CZ,49.967563419799994,14.386988775599999,point,96.0,5990000.0,CZK,Prodej bytu 4+kk 96 m² (Mezonet),apartment,sale,https://www.sreality.cz/detail/prodej/byt/4+kk/praha-zbraslav-elisky-premyslovny/306916956
2180,306753372,"Hradešínská, Praha 10 - Vinohrady",CZ,50.073636572771704,14.4557950931385,line,45.0,7190000.0,CZK,Prodej bytu 2+1 45 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/2+1/praha-vinohrady-hradesinska/306753372
2185,307469404,"Vinařská, Hustopeče",CZ,48.936841295743,16.736257085488994,point,86.0,4741000.0,CZK,Prodej bytu 1+1 86 m² (Mezonet),apartment,sale,https://www.sreality.cz/detail/prodej/byt/1+1/hustopece-hustopece-vinarska/307469404
2186,307461724,"Vrchlického, Mohelnice",CZ,49.777144485038995,16.927411644576,line,58.0,2050000.0,CZK,Prodej bytu 3+kk 58 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/3+kk/mohelnice-mohelnice-vrchlickeho/307461724
2187,307379804,"Brno - Trnitá, okres Brno-město",CZ,49.1915122655881,16.6177395750262,polygon,63.0,5490000.0,CZK,Prodej bytu 2+kk 63 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/2+kk/brno-trnita-/307379804
2188,307982172,"Brandlova, Praha 4 - Chodov",CZ,50.0329862888317,14.520631851712599,point,43.0,3800000.0,CZK,Prodej bytu 2+kk 43 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-chodov-brandlova/307982172
2189,307547740,"Dubaj (دبي), Spojené arabské emiráty",CZ,25.204739618969,55.270706433359095,point,59.0,10342350.0,CZK,Prodej bytu 2+kk 59 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/2+kk/dubaj-----------/307547740
2192,308256348,"Ondřejská, Karlovy Vary",CZ,50.22637182637071,12.8822167834481,point,72.0,2850000.0,CZK,Prodej bytu 3+1 72 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/3+1/karlovy-vary-karlovy-vary-ondrejska/308256348
2195,309632092,"Palmovka, Praha 8 - Libeň",CZ,50.1023525774484,14.4749317431386,point,62.0,11500000.0,CZK,Prodej bytu 2+kk 62 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-liben-palmovka/309632092
2196,309210716,"U Plynárny, Praha 4 - Michle",CZ,50.0562319813728,14.4648223197386,point,81.0,7025425.0,CZK,Prodej bytu 3+kk 81 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-michle-u-plynarny/309210716
2199,309194332,"Malešická, Praha",CZ,50.0874375413282,14.490778687067197,line,162.0,19500000.0,CZK,Prodej bytu 5+kk 162 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/5+kk/praha--malesicka/309194332
2200,309153628,"T. G. Masaryka, Karlovy Vary",CZ,50.2296143240588,12.8705060690047,line,67.0,4600000.0,CZK,Prodej bytu 3+1 67 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/3+1/karlovy-vary-karlovy-vary-t--g--masaryka/309153628
2203,309833564,"Lorencova, Zlín",CZ,49.2264078963404,17.6725968892044,line,53.0,3528300.0,CZK,Prodej bytu 2+kk 53 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/2+kk/zlin-zlin-lorencova/309833564
2204,309902428,"Na Valentince, Praha 5 - Smíchov",CZ,50.0674124459984,14.4083692012922,line,68.0,7199460.0,CZK,Prodej bytu 2+1 68 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/2+1/praha-smichov-na-valentince/309902428
2205,301325916,"Choceradská, Praha 4 - Záběhlice",CZ,50.04349899292,14.491499900817999,point,54.0,5154633.0,CZK,Prodej bytu 2+kk 54 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-zabehlice-choceradska/301325916
2207,309915484,"Hamr, okres Jindřichův Hradec",CZ,48.949402421799796,14.9134294028359,polygon,81.0,1700000.0,CZK,Prodej bytu 3+1 81 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/3+1/hamr-hamr-/309915484
2210,311226204,"Oskol, Kroměříž",CZ,49.2969073349349,17.4008497460598,point,28.0,1200000.0,CZK,Prodej bytu 1+kk 28 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/1+kk/kromeriz-kromeriz-oskol/311226204
2220,311811932,"Komořanská, Praha",CZ,49.9871395311526,14.4076072807133,line,55.0,4623000.0,CZK,Prodej bytu 2+kk 55 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/2+kk/praha--komoranska/311811932
2222,313610076,"Hrnčířská, Beroun - Beroun-Město",CZ,49.965858267086105,14.0720312510169,line,58.0,3790000.0,CZK,Prodej bytu 2+1 58 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/2+1/beroun-beroun-mesto-hrncirska/313610076
2223,314215516,"Ladova, Praha 2 - Nové Město",CZ,50.070024633440106,14.4164887749773,point,88.0,9990000.0,CZK,Prodej bytu 3+1 88 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/3+1/praha-nove-mesto-ladova/314215516
